time_s,dt_ms,sample_time_s,speed_ref_rad_s,speed_meas_rad_s,speed_error_rad_s,position_ref_rad,position_ref_filtered_rad,position_meas_rad,position_error_rad,position_filtered_error_rad,duty_cycle,host_time_s
46.080953,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-266.358,46.0979077
46.0812002,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-266.842,46.0981549
46.0814395,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-267.325,46.0983942
46.0816766,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-106.942,46.0986313
46.0819264,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-107.426,46.0988811
46.082162,52,0.052,0,-1.611,1.611,0,0,0,0,0,266.327,46.0991167
46.0823976,52,0.052,0,0,0,0,0,0,0,0,104.737,46.0993523
46.0826331,51,0.051,0,0,0,0,0,0,0,0,104.253,46.0995878
46.0828849,51,0.051,0,0,0,0,0,0,0,0,103.77,46.0998396
46.0831214,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-270.708,46.1000761
46.0833661,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-110.326,46.1003208
46.0838341,52,0.052,0,-1.611,1.611,0,0,0,0,0,263.428,46.1007888
46.086299,52,0.052,0,0,0,0,0,0,0,0,101.837,46.1032537
46.2340341,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-272.641,46.2509888
46.2344681,52,0.052,0,-1.611,1.611,0,0,0,0,0,261.978,46.2514228
46.2355059,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-273.608,46.2524606
46.3587623,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-274.091,46.375717
46.3593216,52,0.052,0,-1.611,1.611,0,0,0,0,0,260.528,46.3762763
46.388022,52,0.052,0,0,0,0,0,0,0,0,99.179,46.4049767
46.4677919,51,0.051,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-114.434,46.4847466
46.4894175,52,0.052,0,-1.611,1.611,0,0,0,0,0,259.319,46.5063722
46.5691457,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-115.401,46.5861004
46.5920757,52,0.052,0,-1.611,1.611,0,0,0,0,0,258.353,46.6090304
46.6733831,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-277.233,46.6903378
46.6924196,52,0.052,0,0,0,0,0,0,0,0,96.52,46.7093743
46.7740015,51,0.051,0,-1.611,1.611,0,0,0,0,0,257.144,46.7909562
46.8056968,52,0.052,0,0,0,0,0,0,0,0,95.554,46.8226515
46.8778788,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-278.925,46.8948335
46.906624,52,0.052,0,0,0,0,0,0,0,0,94.829,46.9235787
46.9841596,51,0.051,0,0,0,0,0,0,0,0,94.345,47.0011143
47.0064326,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-280.133,47.0233873
47.1175153,52,0.052,0,0,0,0,0,0,0,0,93.62,47.13447
47.1181963,51,0.051,0,0,0,0,0,0,0,0,93.137,47.135151
47.1597913,51,0.051,0,0,0,0,0,0,0,0,92.895,47.176746
47.2503205,51,0.051,0,-1.611,1.611,0,0,0,0,0,253.278,47.2672752
47.2676939,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-282.066,47.2846486
47.3798205,52,0.052,0,-1.611,1.611,0,0,0,0,0,252.795,47.3967752
47.3804643,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-282.791,47.397419
47.4224082,52,0.052,0,0,0,0,0,0,0,0,90.962,47.4393629
47.5095975,51,0.051,0,0,0,0,0,0,0,0,90.721,47.5265522
47.5170681,51,0.051,0,0,0,0,0,0,0,0,90.237,47.5340228
47.6380531,51,0.051,0,-1.611,1.611,0,0,0,0,0,250.861,47.6550078
47.638776,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-284.724,47.6557307
47.6768284,52,0.052,0,-1.611,1.611,0,0,0,0,0,249.895,47.6937831
47.7646245,52,0.052,0,0,0,0,0,0,0,0,88.787,47.7815792
47.7755762,51,0.051,0,0,0,0,0,0,0,0,88.546,47.7925309
47.8878344,51,0.051,0,0,0,0,0,0,0,0,88.304,47.9047891
47.8885659,51,0.051,0,0,0,0,0,0,0,0,87.821,47.9055206
47.9245674,51,0.051,0,-1.611,1.611,0,0,0,0,0,248.445,47.9415221
48.0166953,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-287.141,48.03365
48.0407971,52,0.052,0,0,0,0,0,0,0,0,86.612,48.0577518
48.1418223,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-287.866,48.158777
48.142489,52,0.052,0,0,0,0,0,0,0,0,85.887,48.1594437
48.2630687,51,0.051,0,-1.611,1.611,0,0,0,0,0,246.511,48.2800234
48.2635933,52,0.052,0,-1.611,1.611,0,0,0,0,0,246.028,48.280548
48.2859375,52,0.052,0,0,0,0,0,0,0,0,84.679,48.3028922
48.3694866,51,0.051,0,-1.611,1.611,0,0,0,0,0,245.303,48.3864413
48.3931653,52,0.052,0,0,0,0,0,0,0,0,83.954,48.41012
48.4823428,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-290.524,48.4992975
48.4900343,52,0.052,0,0,0,0,0,0,0,0,83.229,48.506989
48.596348,51,0.051,0,-1.611,1.611,0,0,0,0,0,243.853,48.6133027
48.5968555,52,0.052,0,0,0,0,0,0,0,0,82.504,48.6138102
48.6456875,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-291.974,48.6626422
48.7078582,52,0.052,0,-1.611,1.611,0,0,0,0,0,242.887,48.7248129
48.7549912,52,0.052,0,0,0,0,0,0,0,0,81.537,48.7719459
48.8301664,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-292.941,48.8471211
48.8623853,52,0.052,0,0,0,0,0,0,0,0,80.813,48.87934
48.9357859,51,0.051,0,0,0,0,0,0,0,0,80.571,48.9527406
48.9625068,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-293.907,48.9794615
49.0649441,52,0.052,0,-1.611,1.611,0,0,0,0,0,240.953,49.0818988
49.0654945,52,0.052,0,0,0,0,0,0,0,0,79.604,49.0824492
49.1860086,51,0.051,0,0,0,0,0,0,0,0,79.363,49.2029633
49.1865251,51,0.051,0,0,0,0,0,0,0,0,79.121,49.2034798
49.2163774,51,0.051,0,0,0,0,0,0,0,0,78.879,49.2333321
49.3072319,51,0.051,0,0,0,0,0,0,0,0,78.638,49.3241866
49.3234208,51,0.051,0,0,0,0,0,0,0,0,78.638,49.3403755
49.4157926,51,0.051,0,0,0,0,0,0,0,0,78.396,49.4327473
49.4266263,51,0.051,0,0,0,0,0,0,0,0,78.396,49.443581
49.5737755,51,0.051,0,0,0,0,0,0,0,0,78.396,49.5907302
49.574245,51,0.051,0,0,0,0,0,0,0,0,78.396,49.5911997
49.5745514,51,0.051,0,0,0,0,0,0,0,0,78.154,49.5915061
49.7002456,51,0.051,0,0,0,0,0,0,0,0,78.154,49.7172003
49.7007962,51,0.051,0,0,0,0,0,0,0,0,78.154,49.7177509
49.7298195,51,0.051,0,0,0,0,0,0,0,0,78.154,49.7467742
49.811153,51,0.051,0,0,0,0,0,0,0,0,78.154,49.8281077
49.8241146,51,0.051,0,0,0,0,0,0,0,0,77.913,49.8410693
49.9222151,51,0.051,0,0,0,0,0,0,0,0,77.913,49.9391698
49.9239709,51,0.051,0,0,0,0,0,0,0,0,77.913,49.9409256
50.0445184,51,0.051,0,0,0,0,0,0,0,0,77.913,50.0614731
50.0451013,51,0.051,0,0,0,0,0,0,0,0,77.913,50.062056
50.0826507,51,0.051,0,0,0,0,0,0,0,0,77.913,50.0996054
50.1470395,51,0.051,0,0,0,0,0,0,0,0,77.913,50.1639942
50.193485,51,0.051,0,0,0,0,0,0,0,0,77.913,50.2104397
50.2564286,51,0.051,0,0,0,0,0,0,0,0,77.913,50.2733833
50.2946321,51,0.051,0,0,0,0,0,0,0,0,77.913,50.3115868
50.3636409,51,0.051,0,0,0,0,0,0,0,0,77.913,50.3805956
50.3898088,51,0.051,0,0,0,0,0,0,0,0,77.913,50.4067635
50.4713789,51,0.051,0,0,0,0,0,0,0,0,77.671,50.4883336
50.496863,51,0.051,0,0,0,0,0,0,0,0,77.671,50.5138177
50.5813571,51,0.051,0,0,0,0,0,0,0,0,77.671,50.5983118
50.5973732,51,0.051,0,0,0,0,0,0,0,0,77.671,50.6143279
50.6873079,51,0.051,0,0,0,0,0,0,0,0,77.671,50.7042626
50.698228,51,0.051,0,0,0,0,0,0,0,0,77.671,50.7151827
50.7908633,51,0.051,0,0,0,0,0,0,0,0,77.671,50.807818
50.7966015,51,0.051,0,0,0,0,0,0,0,0,77.671,50.8135562
50.8935063,51,0.051,0,0,0,0,0,0,0,0,77.671,50.910461
50.8969653,51,0.051,0,0,0,0,0,0,0,0,77.671,50.91392
50.9428697,51,0.051,0,0,0,0,0,0,0,0,77.671,50.9598244
50.9984579,51,0.051,0,0,0,0,0,0,0,0,77.671,51.0154126
51.0455856,51,0.051,0,0,0,0,0,0,0,0,77.671,51.0625403
51.1084979,51,0.051,0,0,0,0,0,0,0,0,77.671,51.1254526
51.1494633,51,0.051,0,0,0,0,0,0,0,0,77.671,51.166418
51.2214804,51,0.051,0,0,0,0,0,0,0,0,77.671,51.2384351
51.2593974,51,0.051,0,-1.611,1.611,0,0,0,0,0,238.537,51.2763521
51.3262323,52,0.052,0,0,0,0,0,0,0,0,77.429,51.343187
51.3679621,51,0.051,0,0,0,0,0,0,0,0,77.429,51.3849168
51.4273889,51,0.051,0,0,0,0,0,0,0,0,77.429,51.4443436
51.4630569,51,0.051,0,0,0,0,0,0,0,0,77.429,51.4800116
51.530829,51,0.051,0,0,0,0,0,0,0,0,77.429,51.5477837
51.5600873,51,0.051,0,0,0,0,0,0,0,0,77.429,51.577042
51.6450164,51,0.051,0,0,0,0,0,0,0,0,77.429,51.6619711
51.6624435,51,0.051,0,0,0,0,0,0,0,0,77.429,51.6793982
51.7484156,51,0.051,0,0,0,0,0,0,0,0,77.429,51.7653703
51.7738663,51,0.051,0,0,0,0,0,0,0,0,77.429,51.790821
51.8558194,51,0.051,0,0,0,0,0,0,0,0,77.429,51.8727741
51.8776234,51,0.051,0,0,0,0,0,0,0,0,77.429,51.8945781
51.9627508,51,0.051,0,0,0,0,0,0,0,0,77.429,51.9797055
51.9738318,51,0.051,0,0,0,0,0,0,0,0,77.429,51.9907865
52.0721844,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-296.807,52.0891391
52.0765468,52,0.052,0,0,0,0,0,0,0,0,77.188,52.0935015
52.1839732,51,0.051,0,0,0,0,0,0,0,0,77.188,52.2009279
52.1844525,51,0.051,0,0,0,0,0,0,0,0,77.188,52.2014072
52.2235743,51,0.051,0,0,0,0,0,0,0,0,77.188,52.240529
52.2995127,51,0.051,0,0,0,0,0,0,0,0,77.188,52.3164674
52.3327651,51,0.051,0,0,0,0,0,0,0,0,77.188,52.3497198
52.4202574,51,0.051,0,0,0,0,0,0,0,0,77.188,52.4372121
52.4268074,51,0.051,0,0,0,0,0,0,0,0,77.188,52.4437621
52.5321016,51,0.051,0,0,0,0,0,0,0,0,77.188,52.5490563
52.5347347,51,0.051,0,0,0,0,0,0,0,0,77.188,52.5516894
52.5801942,51,0.051,0,0,0,0,0,0,0,0,77.188,52.5971489
52.632354,51,0.051,0,0,0,0,0,0,0,0,77.188,52.6493087
52.6816193,51,0.051,0,0,0,0,0,0,0,0,77.188,52.698574
52.7427789,51,0.051,0,0,0,0,0,0,0,0,77.188,52.7597336
52.8395632,51,0.051,0,0,0,0,0,0,0,0,76.946,52.8565179
52.8440544,51,0.051,0,0,0,0,0,0,0,0,76.946,52.8610091
52.9452324,51,0.051,0,0,0,0,0,0,0,0,76.946,52.9621871
52.9456203,51,0.051,0,0,0,0,0,0,0,0,76.946,52.962575
52.9877885,51,0.051,0,0,0,0,0,0,0,0,76.946,53.0047432
53.0535029,51,0.051,0,0,0,0,0,0,0,0,76.946,53.0704576
53.0965823,51,0.051,0,0,0,0,0,0,0,0,76.946,53.113537
53.1687889,51,0.051,0,0,0,0,0,0,0,0,76.946,53.1857436
53.1888793,51,0.051,0,0,0,0,0,0,0,0,76.946,53.205834
53.2828433,51,0.051,0,0,0,0,0,0,0,0,76.946,53.299798
53.2967044,51,0.051,0,0,0,0,0,0,0,0,76.946,53.3136591
53.3861828,51,0.051,0,0,0,0,0,0,0,0,76.946,53.4031375
53.4068552,51,0.051,0,0,0,0,0,0,0,0,76.946,53.4238099
53.4937664,51,0.051,0,0,0,0,0,0,0,0,76.946,53.5107211
53.4980845,51,0.051,0,0,0,0,0,0,0,0,76.946,53.5150392
53.6081161,51,0.051,0,0,0,0,0,0,0,0,76.946,53.6250708
53.6088883,51,0.051,0,0,0,0,0,0,0,0,76.946,53.625843
53.6491984,51,0.051,0,0,0,0,0,0,0,0,76.946,53.6661531
53.7315289,51,0.051,0,0,0,0,0,0,0,0,76.946,53.7484836
53.7643016,51,0.051,0,0,0,0,0,0,0,0,76.946,53.7812563
53.8319397,51,0.051,0,0,0,0,0,0,0,0,76.704,53.8488944
53.8617939,51,0.051,0,0,0,0,0,0,0,0,76.704,53.8787486
53.9371324,51,0.051,0,0,0,0,0,0,0,0,76.704,53.9540871
53.9565012,51,0.051,0,0,0,0,0,0,0,0,76.704,53.9734559
54.0472711,51,0.051,0,0,0,0,0,0,0,0,76.704,54.0642258
54.0634977,51,0.051,0,0,0,0,0,0,0,0,76.704,54.0804524
54.1636706,51,0.051,0,0,0,0,0,0,0,0,76.704,54.1806253
54.1723385,51,0.051,0,0,0,0,0,0,0,0,76.704,54.1892932
54.2910095,51,0.051,0,0,0,0,0,0,0,0,76.704,54.3079642
54.2921457,51,0.051,0,0,0,0,0,0,0,0,76.704,54.3091004
54.3109884,51,0.051,0,0,0,0,0,0,0,0,76.704,54.3279431
54.4019207,51,0.051,0,0,0,0,0,0,0,0,76.704,54.4188754
54.427615,51,0.051,0,0,0,0,0,0,0,0,76.704,54.4445697
54.5324627,51,0.051,0,0,0,0,0,0,0,0,76.704,54.5494174
54.5331295,51,0.051,0,0,0,0,0,0,0,0,76.704,54.5500842
54.567527,51,0.051,0,0,0,0,0,0,0,0,76.704,54.5844817
54.6557181,51,0.051,0,0,0,0,0,0,0,0,76.704,54.6726728
54.674805,51,0.051,0,0,0,0,0,0,0,0,76.704,54.6917597
54.7750465,51,0.051,0,0,0,0,0,0,0,0,76.704,54.7920012
54.7755251,51,0.051,0,0,0,0,0,0,0,0,76.704,54.7924798
54.8914654,51,0.051,0,0,0,0,0,0,0,0,76.704,54.9084201
54.8919384,51,0.051,0,0,0,0,0,0,0,0,76.704,54.9088931
54.931249,51,0.051,0,-1.611,1.611,0,0,0,0,0,237.57,54.9482037
55.0004361,52,0.052,0,0,0,0,0,0,0,0,76.463,55.0173908
55.0383708,51,0.051,0,0,0,0,0,0,0,0,76.463,55.0553255
55.1057848,51,0.051,0,0,0,0,0,0,0,0,76.463,55.1227395
55.133902,51,0.051,0,0,0,0,0,0,0,0,76.463,55.1508567
55.2107877,51,0.051,0,0,0,0,0,0,0,0,76.463,55.2277424
55.2320847,51,0.051,0,0,0,0,0,0,0,0,76.463,55.2490394
55.3156677,51,0.051,0,0,0,0,0,0,0,0,76.463,55.3326224
55.3455163,51,0.051,0,0,0,0,0,0,0,0,76.463,55.362471
55.425988,51,0.051,0,0,0,0,0,0,0,0,76.463,55.4429427
55.4382306,51,0.051,0,0,0,0,0,0,0,0,76.463,55.4551853
55.5402649,51,0.051,0,0,0,0,0,0,0,0,76.463,55.5572196
55.5468591,51,0.051,0,0,0,0,0,0,0,0,76.463,55.5638138
55.6540959,51,0.051,0,0,0,0,0,0,0,0,76.463,55.6710506
55.6546961,51,0.051,0,0,0,0,0,0,0,0,76.463,55.6716508
55.7669852,51,0.051,0,0,0,0,0,0,0,0,76.463,55.7839399
55.7676484,51,0.051,0,0,0,0,0,0,0,0,76.463,55.7846031
55.7966463,51,0.051,0,0,0,0,0,0,0,0,76.463,55.813601
55.8722069,51,0.051,0,0,0,0,0,0,0,0,76.463,55.8891616
55.8966004,51,0.051,0,0,0,0,0,0,0,0,76.463,55.9135551
55.9872284,51,0.051,0,0,0,0,0,0,0,0,76.463,56.0041831
56.0069561,51,0.051,0,0,0,0,0,0,0,0,76.221,56.0239108
56.1122776,51,0.051,0,0,0,0,0,0,0,0,76.221,56.1292323
56.1127312,51,0.051,0,0,0,0,0,0,0,0,76.221,56.1296859
56.1520533,51,0.051,0,0,0,0,0,0,0,0,76.221,56.169008
56.2165077,51,0.051,0,0,0,0,0,0,0,0,76.221,56.2334624
56.2632577,51,0.051,0,0,0,0,0,0,0,0,76.221,56.2802124
56.3210768,51,0.051,0,0,0,0,0,0,0,0,76.221,56.3380315
56.3542167,51,0.051,0,0,0,0,0,0,0,0,76.221,56.3711714
56.4362323,51,0.051,0,0,0,0,0,0,0,0,76.221,56.453187
56.4534328,51,0.051,0,0,0,0,0,0,0,0,76.221,56.4703875
56.5459476,51,0.051,0,0,0,0,0,0,0,0,76.221,56.5629023
56.566627,51,0.051,0,0,0,0,0,0,0,0,76.221,56.5835817
56.6520872,51,0.051,0,0,0,0,0,0,0,0,76.221,56.6690419
56.6602414,51,0.051,0,0,0,0,0,0,0,0,76.221,56.6771961
56.7574922,51,0.051,0,0,0,0,0,0,0,0,76.221,56.7744469
56.7690427,51,0.051,0,0,0,0,0,0,0,0,76.221,56.7859974
56.8614308,51,0.051,0,0,0,0,0,0,0,0,76.221,56.8783855
56.8621157,51,0.051,0,0,0,0,0,0,0,0,76.221,56.8790704
56.9646013,51,0.051,0,0,0,0,0,0,0,0,76.221,56.981556
56.9662269,51,0.051,0,0,0,0,0,0,0,0,76.221,56.9831816
57.0723343,51,0.051,0,0,0,0,0,0,0,0,75.979,57.089289
57.0729401,51,0.051,0,0,0,0,0,0,0,0,75.979,57.0898948
57.118503,51,0.051,0,0,0,0,0,0,0,0,75.979,57.1354577
57.1814253,51,0.051,0,0,0,0,0,0,0,0,75.979,57.19838
57.2988706,51,0.051,0,0,0,0,0,0,0,0,75.979,57.3158253
57.2995605,51,0.051,0,0,0,0,0,0,0,0,75.979,57.3165152
57.3265324,51,0.051,0,0,0,0,0,0,0,0,75.979,57.3434871
57.4207561,51,0.051,0,0,0,0,0,0,0,0,75.979,57.4377108
57.4330884,51,0.051,0,0,0,0,0,0,0,0,75.979,57.4500431
57.5253033,51,0.051,0,0,0,0,0,0,0,0,75.979,57.542258
57.5367507,51,0.051,0,0,0,0,0,0,0,0,75.979,57.5537054
57.6283091,51,0.051,0,0,0,0,0,0,0,0,75.979,57.6452638
57.6349128,51,0.051,0,0,0,0,0,0,0,0,75.979,57.6518675
57.7311832,51,0.051,0,0,0,0,0,0,0,0,75.979,57.7481379
57.7336635,51,0.051,0,0,0,0,0,0,0,0,75.979,57.7506182
57.8342981,51,0.051,0,0,0,0,0,0,0,0,75.979,57.8512528
57.8348915,51,0.051,0,0,0,0,0,0,0,0,75.979,57.8518462
57.9353512,51,0.051,0,0,0,0,0,0,0,0,75.979,57.9523059
57.9363506,51,0.051,0,0,0,0,0,0,0,0,75.979,57.9533053
57.982822,51,0.051,0,0,0,0,0,0,0,0,75.979,57.9997767
58.0483906,51,0.051,0,0,0,0,0,0,0,0,75.979,58.0653453
58.139671,51,0.051,0,0,0,0,0,0,0,0,75.979,58.1566257
58.1424331,51,0.051,0,0,0,0,0,0,0,0,75.979,58.1593878
58.2424708,51,0.051,0,0,0,0,0,0,0,0,75.979,58.2594255
58.2496892,51,0.051,0,0,0,0,0,0,0,0,75.979,58.2666439
58.3548084,51,0.051,0,0,0,0,0,0,0,0,75.979,58.3717631
58.3552245,51,0.051,0,0,0,0,0,0,0,0,75.979,58.3721792
58.4017879,51,0.051,0,0,0,0,0,0,0,0,75.979,58.4187426
58.4645989,51,0.051,0,0,0,0,0,0,0,0,75.979,58.4815536
58.4975364,51,0.051,0,0,0,0,0,0,0,0,75.979,58.5144911
58.5775953,51,0.051,0,0,0,0,0,0,0,0,75.979,58.59455
58.5976564,51,0.051,0,0,0,0,0,0,0,0,75.979,58.6146111
58.6845446,51,0.051,0,0,0,0,0,0,0,0,75.979,58.7014993
58.7028326,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-298.257,58.7197873
58.7917741,52,0.052,0,0,0,0,0,0,0,0,75.738,58.8087288
58.8020433,51,0.051,0,0,0,0,0,0,0,0,75.738,58.818998
58.8962684,51,0.051,0,0,0,0,0,0,0,0,75.738,58.9132231
58.9139824,51,0.051,0,0,0,0,0,0,0,0,75.738,58.9309371
59.0029251,51,0.051,0,0,0,0,0,0,0,0,75.738,59.0198798
59.0081748,51,0.051,0,0,0,0,0,0,0,0,75.738,59.0251295
59.1070765,51,0.051,0,0,0,0,0,0,0,0,75.738,59.1240312
59.119774,51,0.051,0,0,0,0,0,0,0,0,75.738,59.1367287
59.2112636,51,0.051,0,0,0,0,0,0,0,0,75.738,59.2282183
59.2199934,51,0.051,0,0,0,0,0,0,0,0,75.738,59.2369481
59.3253167,51,0.051,0,0,0,0,0,0,0,0,75.738,59.3422714
59.3258045,51,0.051,0,0,0,0,0,0,0,0,75.738,59.3427592
59.3630063,51,0.051,0,0,0,0,0,0,0,0,75.738,59.379961
59.4396427,51,0.051,0,0,0,0,0,0,0,0,75.738,59.4565974
59.4701526,51,0.051,0,0,0,0,0,0,0,0,75.738,59.4871073
59.548571,51,0.051,0,0,0,0,0,0,0,0,75.738,59.5655257
59.5775854,51,0.051,0,0,0,0,0,0,0,0,75.738,59.5945401
59.6677588,51,0.051,0,0,0,0,0,0,0,0,75.738,59.6847135
59.6682122,51,0.051,0,0,0,0,0,0,0,0,75.738,59.6851669
59.7734684,51,0.051,0,0,0,0,0,0,0,0,75.738,59.7904231
59.7740878,51,0.051,0,0,0,0,0,0,0,0,75.738,59.7910425
59.8812065,51,0.051,0,0,0,0,0,0,0,0,75.738,59.8981612
59.8825076,51,0.051,0,0,0,0,0,0,0,0,75.738,59.8994623
59.9290143,51,0.051,0,0,0,0,0,0,0,0,75.738,59.945969
59.9860934,51,0.051,0,0,0,0,0,0,0,0,75.738,60.0030481
