time_s,duty_permille,duty_ratio,encoder_count,delta_count,rpm,rad_per_second,sample_time_s,host_time_s
51.25,799,0.799,40400,-33,-253.846,-26.582,0.0500000000000043,52.815396
51.3,799,0.799,40367,-33,-253.846,-26.582,0.0499999999999972,52.8876265
51.35,798,0.798,40334,-33,-253.846,-26.582,0.0499999999999972,52.9197007
51.4,797,0.797,40301,-33,-253.846,-26.582,0.0500000000000043,52.9768449
51.45,796,0.796,40268,-33,-253.846,-26.582,0.0499999999999972,53.0169732
51.5,794,0.794,40235,-33,-253.846,-26.582,0.0500000000000043,53.0652719
51.55,791,0.791,40202,-33,-253.846,-26.582,0.0499999999999972,53.1103851
51.6,788,0.788,40170,-32,-246.153,-25.777,0.0499999999999972,53.1726423
51.65,785,0.785,40137,-33,-253.846,-26.582,0.0500000000000043,53.2386389
51.7,782,0.782,40105,-32,-246.153,-25.777,0.0499999999999972,53.2658987
51.75,777,0.777,40072,-33,-253.846,-26.582,0.0500000000000043,53.3273003
51.8,773,0.773,40040,-32,-246.153,-25.777,0.0499999999999972,53.3661727
51.85,768,0.768,40008,-32,-246.153,-25.777,0.0499999999999972,53.4135192
51.9,763,0.763,39977,-31,-238.461,-24.971,0.0500000000000043,53.4593212
51.95,757,0.757,39946,-31,-238.461,-24.971,0.0499999999999972,53.5224085
52,751,0.751,39914,-32,-246.153,-25.777,0.0500000000000043,53.586496
52.05,745,0.745,39884,-30,-230.769,-24.166,0.0499999999999972,53.6147247
52.1,738,0.738,39853,-31,-238.461,-24.971,0.0499999999999972,53.6738351
52.15,731,0.731,39822,-31,-238.461,-24.971,0.0500000000000043,53.7103688
52.2,724,0.724,39792,-30,-230.769,-24.166,0.0499999999999972,53.7730432
52.25,717,0.717,39762,-30,-230.769,-24.166,0.0500000000000043,53.856792
52.3,709,0.709,39733,-29,-223.076,-23.36,0.0499999999999972,53.8650511
52.35,701,0.701,39704,-29,-223.076,-23.36,0.0499999999999972,53.9480418
52.4,692,0.692,39676,-28,-215.384,-22.555,0.0500000000000043,53.9695499
52.45,684,0.684,39648,-28,-215.384,-22.555,0.0499999999999972,54.0355426
52.5,675,0.675,39620,-28,-215.384,-22.555,0.0500000000000043,54.0620727
52.55,666,0.666,39592,-28,-215.384,-22.555,0.0499999999999972,54.1230407
52.6,657,0.657,39566,-26,-200,-20.943,0.0499999999999972,54.1623554
52.65,648,0.648,39539,-27,-207.692,-21.749,0.0500000000000043,54.2104426
52.7,639,0.639,39513,-26,-200,-20.943,0.0499999999999972,54.2982686
52.75,629,0.629,39487,-26,-200,-20.943,0.0500000000000043,54.3195197
52.8,620,0.62,39462,-25,-192.307,-20.138,0.0499999999999972,54.3861613
52.85,610,0.61,39436,-26,-200,-20.943,0.0499999999999972,54.4092241
52.9,601,0.601,39412,-24,-184.615,-19.332,0.0500000000000043,54.474764
52.95,591,0.591,39388,-24,-184.615,-19.332,0.0499999999999972,54.5193753
53,581,0.581,39364,-24,-184.615,-19.332,0.0500000000000043,54.5714164
53.05,572,0.572,39341,-23,-176.923,-18.527,0.0499999999999972,54.6488348
53.1,562,0.562,39318,-23,-176.923,-18.527,0.0499999999999972,54.663932
53.15,553,0.553,39296,-22,-169.23,-17.721,0.0500000000000043,54.7353477
53.2,543,0.543,39274,-22,-169.23,-17.721,0.0499999999999972,54.7732279
53.25,534,0.534,39253,-21,-161.538,-16.916,0.0500000000000043,54.8246687
53.3,525,0.525,39232,-21,-161.538,-16.916,0.0499999999999972,54.8651801
53.35,516,0.516,39212,-20,-153.846,-16.11,0.0499999999999972,54.9166598
53.4,508,0.508,39192,-20,-153.846,-16.11,0.0500000000000043,54.9619466
53.45,499,0.499,39172,-20,-153.846,-16.11,0.0499999999999972,55.0233249
53.5,491,0.491,39154,-18,-138.461,-14.499,0.0500000000000043,55.0940104
53.55,483,0.483,39134,-20,-153.846,-16.11,0.0499999999999972,55.1162033
53.6,475,0.475,39116,-18,-138.461,-14.499,0.0499999999999972,55.1797397
53.65,467,0.467,39098,-18,-138.461,-14.499,0.0500000000000043,55.2193445
53.7,460,0.46,39080,-18,-138.461,-14.499,0.0499999999999972,55.2657675
53.75,453,0.453,39062,-18,-138.461,-14.499,0.0500000000000043,55.3121324
53.8,447,0.447,39045,-17,-130.769,-13.694,0.0499999999999972,55.3594702
53.85,441,0.441,39028,-17,-130.769,-13.694,0.0499999999999972,55.4410759
53.9,435,0.435,39011,-17,-130.769,-13.694,0.0500000000000043,55.4681298
53.95,430,0.43,38995,-16,-123.076,-12.888,0.0499999999999972,55.5279937
54,425,0.425,38979,-16,-123.076,-12.888,0.0500000000000043,55.5711829
54.05,420,0.42,38963,-16,-123.076,-12.888,0.0499999999999972,55.6193865
54.1,416,0.416,38947,-16,-123.076,-12.888,0.0499999999999972,55.7011117
54.15,412,0.412,38932,-15,-115.384,-12.083,0.0500000000000043,55.7138543
54.2,409,0.409,38917,-15,-115.384,-12.083,0.0499999999999972,55.7874539
54.25,406,0.406,38902,-15,-115.384,-12.083,0.0500000000000043,55.8218869
54.3,404,0.404,38888,-14,-107.692,-11.277,0.0499999999999972,55.8760736
54.35,402,0.402,38873,-15,-115.384,-12.083,0.0499999999999972,55.9172437
54.4,401,0.401,38858,-15,-115.384,-12.083,0.0500000000000043,55.9679786
54.45,400,0.4,38844,-14,-107.692,-11.277,0.0499999999999972,56.0094034
54.5,400,0.4,38830,-14,-107.692,-11.277,0.0500000000000043,56.0707805
54.55,400,0.4,38815,-15,-115.384,-12.083,0.0499999999999972,56.1472144
54.6,400,0.4,38801,-14,-107.692,-11.277,0.0499999999999972,56.1702941
54.65,401,0.401,38786,-15,-115.384,-12.083,0.0500000000000043,56.2351054
54.7,403,0.403,38772,-14,-107.692,-11.277,0.0499999999999972,56.2694748
54.75,405,0.405,38758,-14,-107.692,-11.277,0.0500000000000043,56.3256961
54.8,408,0.408,38743,-15,-115.384,-12.083,0.0499999999999972,56.3661657
54.85,411,0.411,38728,-15,-115.384,-12.083,0.0499999999999972,56.4166107
54.9,414,0.414,38714,-14,-107.692,-11.277,0.0500000000000043,56.4612202
54.95,418,0.418,38698,-16,-123.076,-12.888,0.0499999999999972,56.5095185
55,423,0.423,38683,-15,-115.384,-12.083,0.0500000000000043,56.595378
55.05,428,0.428,38668,-15,-115.384,-12.083,0.0499999999999972,56.6204623
55.1,433,0.433,38652,-16,-123.076,-12.888,0.0499999999999972,56.6834878
55.15,439,0.439,38636,-16,-123.076,-12.888,0.0500000000000043,56.7080897
55.2,445,0.445,38619,-17,-130.769,-13.694,0.0499999999999972,56.7736664
55.25,452,0.452,38603,-16,-123.076,-12.888,0.0500000000000043,56.8148742
55.3,459,0.459,38586,-17,-130.769,-13.694,0.0499999999999972,56.8670915
55.35,466,0.466,38568,-18,-138.461,-14.499,0.0499999999999972,56.9518961
55.4,474,0.474,38551,-17,-130.769,-13.694,0.0500000000000043,56.9685775
55.45,482,0.482,38533,-18,-138.461,-14.499,0.0499999999999972,57.0372993
55.5,490,0.49,38515,-18,-138.461,-14.499,0.0500000000000043,57.0617783
55.55,499,0.499,38497,-18,-138.461,-14.499,0.0499999999999972,57.1245211
55.6,508,0.508,38478,-19,-146.153,-15.305,0.0499999999999972,57.1711899
55.65,517,0.517,38459,-19,-146.153,-15.305,0.0500000000000043,57.2147674
55.7,526,0.526,38439,-20,-153.846,-16.11,0.0499999999999972,57.2609864
55.75,536,0.536,38419,-20,-153.846,-16.11,0.0500000000000043,57.3096824
55.8,545,0.545,38398,-21,-161.538,-16.916,0.0499999999999972,57.3964684
55.85,555,0.555,38378,-20,-153.846,-16.11,0.0499999999999972,57.4197069
55.9,565,0.565,38356,-22,-169.23,-17.721,0.0500000000000043,57.4827088
55.95,576,0.576,38334,-22,-169.23,-17.721,0.0499999999999972,57.5120112
56,586,0.586,38312,-22,-169.23,-17.721,0.0500000000000043,57.5734603
56.05,596,0.596,38289,-23,-176.923,-18.527,0.0499999999999972,57.6209044
56.1,606,0.606,38266,-23,-176.923,-18.527,0.0499999999999972,57.6692623
56.15,617,0.617,38242,-24,-184.615,-19.332,0.0500000000000043,57.7478905
56.2,627,0.627,38217,-25,-192.307,-20.138,0.0499999999999972,57.7637435
56.25,637,0.637,38192,-25,-192.307,-20.138,0.0500000000000043,57.8336858
56.3,647,0.647,38166,-26,-200,-20.943,0.0499999999999972,57.8591393
56.35,657,0.657,38141,-25,-192.307,-20.138,0.0499999999999972,57.9232974
56.4,667,0.667,38115,-26,-200,-20.943,0.0500000000000043,57.9599838
56.45,676,0.676,38088,-27,-207.692,-21.749,0.0499999999999972,58.0218431
56.5,686,0.686,38061,-27,-207.692,-21.749,0.0500000000000043,58.0954007
56.55,695,0.695,38034,-27,-207.692,-21.749,0.0499999999999972,58.1150582
56.6,704,0.704,38006,-28,-215.384,-22.555,0.0499999999999972,58.1835629
56.65,713,0.713,37977,-29,-223.076,-23.36,0.0500000000000043,58.2163994
56.7,721,0.721,37948,-29,-223.076,-23.36,0.0499999999999972,58.270322
56.75,729,0.729,37920,-28,-215.384,-22.555,0.0500000000000043,58.3107015
56.8,737,0.737,37890,-30,-230.769,-24.166,0.0499999999999972,58.3606117
56.85,744,0.744,37860,-30,-230.769,-24.166,0.0499999999999972,58.449166
56.9,751,0.751,37829,-31,-238.461,-24.971,0.0500000000000043,58.4710727
56.95,758,0.758,37798,-31,-238.461,-24.971,0.0499999999999972,58.5509023
57,764,0.764,37768,-30,-230.769,-24.166,0.0500000000000043,58.5646823
57.05,770,0.77,37736,-32,-246.153,-25.777,0.0499999999999972,58.6591488
57.1,775,0.775,37704,-32,-246.153,-25.777,0.0499999999999972,58.6723055
57.15,780,0.78,37673,-31,-238.461,-24.971,0.0500000000000043,58.7545812
57.2,784,0.784,37641,-32,-246.153,-25.777,0.0499999999999972,58.7695138
57.25,788,0.788,37609,-32,-246.153,-25.777,0.0500000000000043,58.8476422
57.3,791,0.791,37576,-33,-253.846,-26.582,0.0499999999999972,58.863396
57.35,794,0.794,37544,-32,-246.153,-25.777,0.0499999999999972,58.9431958
57.4,796,0.796,37511,-33,-253.846,-26.582,0.0500000000000043,58.9632094
57.45,798,0.798,37478,-33,-253.846,-26.582,0.0499999999999972,59.0322067
57.5,799,0.799,37446,-32,-246.153,-25.777,0.0500000000000043,59.061951
57.55,799,0.799,37412,-34,-261.538,-27.388,0.0499999999999972,59.1212995
57.6,799,0.799,37380,-32,-246.153,-25.777,0.0499999999999972,59.1706405
57.65,799,0.799,37346,-34,-261.538,-27.388,0.0500000000000043,59.2177354
57.7,798,0.798,37313,-33,-253.846,-26.582,0.0499999999999972,59.2954185
57.75,796,0.796,37280,-33,-253.846,-26.582,0.0500000000000043,59.3128669
57.8,794,0.794,37248,-32,-246.153,-25.777,0.0499999999999972,59.3842963
57.85,791,0.791,37214,-34,-261.538,-27.388,0.0499999999999972,59.4080832
57.9,788,0.788,37182,-32,-246.153,-25.777,0.0500000000000043,59.4706595
57.95,784,0.784,37150,-32,-246.153,-25.777,0.0499999999999972,59.518004
58,779,0.779,37117,-33,-253.846,-26.582,0.0500000000000043,59.5647795
58.05,775,0.775,37085,-32,-246.153,-25.777,0.0499999999999972,59.6492654
58.1,769,0.769,37053,-32,-246.153,-25.777,0.0499999999999972,59.6577432
58.15,763,0.763,37021,-32,-246.153,-25.777,0.0500000000000043,59.7384893
58.2,757,0.757,36990,-31,-238.461,-24.971,0.0499999999999972,59.7705789
58.25,750,0.75,36958,-32,-246.153,-25.777,0.0500000000000043,59.8315597
58.3,743,0.743,36927,-31,-238.461,-24.971,0.0499999999999972,59.8617851
58.35,735,0.735,36896,-31,-238.461,-24.971,0.0499999999999972,59.9192718
58.4,727,0.727,36866,-30,-230.769,-24.166,0.0500000000000043,60.0094636
58.45,719,0.719,36837,-29,-223.076,-23.36,0.0499999999999972,60.0182677
58.5,710,0.71,36808,-29,-223.076,-23.36,0.0500000000000043,60.0983178
58.55,701,0.701,36778,-30,-230.769,-24.166,0.0499999999999972,60.1117296
58.6,691,0.691,36750,-28,-215.384,-22.555,0.0499999999999972,60.1868158
58.65,681,0.681,36722,-28,-215.384,-22.555,0.0500000000000043,60.2206292
58.7,671,0.671,36694,-28,-215.384,-22.555,0.0499999999999972,60.2754339
58.75,661,0.661,36667,-27,-207.692,-21.749,0.0500000000000043,60.3153503
58.8,651,0.651,36640,-27,-207.692,-21.749,0.0499999999999972,60.3621401
58.85,640,0.64,36613,-27,-207.692,-21.749,0.0499999999999972,60.44933
58.9,630,0.63,36587,-26,-200,-20.943,0.0500000000000043,60.4603291
58.95,619,0.619,36562,-25,-192.307,-20.138,0.0499999999999972,60.5354098
59,608,0.608,36537,-25,-192.307,-20.138,0.0500000000000043,60.5701836
59.05,597,0.597,36512,-25,-192.307,-20.138,0.0499999999999972,60.6231153
59.1,586,0.586,36488,-24,-184.615,-19.332,0.0499999999999972,60.6648382
59.15,576,0.576,36465,-23,-176.923,-18.527,0.0500000000000043,60.7112625
59.2,565,0.565,36442,-23,-176.923,-18.527,0.0499999999999972,60.7978508
59.25,554,0.554,36420,-22,-169.23,-17.721,0.0500000000000043,60.8221
59.3,543,0.543,36398,-22,-169.23,-17.721,0.0499999999999972,60.886841
59.35,533,0.533,36377,-21,-161.538,-16.916,0.0499999999999972,60.9133221
59.4,523,0.523,36356,-21,-161.538,-16.916,0.0500000000000043,60.9754044
59.45,513,0.513,36336,-20,-153.846,-16.11,0.0499999999999972,61.0143421
59.5,503,0.503,36316,-20,-153.846,-16.11,0.0500000000000043,61.0625978
59.55,494,0.494,36296,-20,-153.846,-16.11,0.0499999999999972,61.1107635
59.6,484,0.484,36278,-18,-138.461,-14.499,0.0499999999999972,61.1577944
59.65,476,0.476,36259,-19,-146.153,-15.305,0.0500000000000043,61.2362909
59.7,467,0.467,36240,-19,-146.153,-15.305,0.0499999999999972,61.2677466
59.75,459,0.459,36222,-18,-138.461,-14.499,0.0500000000000043,61.3215332
59.8,452,0.452,36205,-17,-130.769,-13.694,0.0499999999999972,61.3605452
59.85,444,0.444,36188,-17,-130.769,-13.694,0.0499999999999972,61.4096217
59.9,438,0.438,36171,-17,-130.769,-13.694,0.0500000000000043,61.4967536
59.95,431,0.431,36154,-17,-130.769,-13.694,0.0499999999999972,61.5160781
60,426,0.426,36138,-16,-123.076,-12.888,0.0500000000000043,61.5850052
60.05,420,0.42,36122,-16,-123.076,-12.888,0.0499999999999972,61.6103707
60.1,416,0.416,36106,-16,-123.076,-12.888,0.0499999999999972,61.6705085
60.15,412,0.412,36091,-15,-115.384,-12.083,0.0500000000000043,61.7569754
60.2,408,0.408,36076,-15,-115.384,-12.083,0.0499999999999972,61.7671197
60.25,405,0.405,36062,-14,-107.692,-11.277,0.0500000000000043,61.842918
60.3,403,0.403,36047,-15,-115.384,-12.083,0.0499999999999972,61.8607008
60.35,401,0.401,36032,-15,-115.384,-12.083,0.0499999999999972,61.9296971
60.4,400,0.4,36018,-14,-107.692,-11.277,0.0500000000000043,61.9697678
60.45,400,0.4,36004,-14,-107.692,-11.277,0.0499999999999972,62.0210907
60.5,400,0.4,35989,-15,-115.384,-12.083,0.0500000000000043,62.0605754
60.55,400,0.4,35974,-15,-115.384,-12.083,0.0499999999999972,62.109797
60.6,402,0.402,35960,-14,-107.692,-11.277,0.0499999999999972,62.1959677
60.65,404,0.404,35946,-14,-107.692,-11.277,0.0500000000000043,62.2181601
60.7,406,0.406,35931,-15,-115.384,-12.083,0.0499999999999972,62.2827224
60.75,410,0.41,35916,-15,-115.384,-12.083,0.0500000000000043,62.3149443
60.8,413,0.413,35902,-14,-107.692,-11.277,0.0499999999999972,62.3706482
60.85,418,0.418,35887,-15,-115.384,-12.083,0.0499999999999972,62.4104934
60.9,423,0.423,35872,-15,-115.384,-12.083,0.0500000000000043,62.4579128
60.95,428,0.428,35856,-16,-123.076,-12.888,0.0499999999999972,62.545617
61,435,0.435,35841,-15,-115.384,-12.083,0.0500000000000043,62.5656075
61.05,441,0.441,35825,-16,-123.076,-12.888,0.0499999999999972,62.6332486
61.1,448,0.448,35808,-17,-130.769,-13.694,0.0499999999999972,62.659485
61.15,456,0.456,35792,-16,-123.076,-12.888,0.0500000000000043,62.7220817
61.2,464,0.464,35774,-18,-138.461,-14.499,0.0499999999999972,62.8065131
61.25,473,0.473,35757,-17,-130.769,-13.694,0.0500000000000043,62.8160506
61.3,482,0.482,35739,-18,-138.461,-14.499,0.0499999999999972,62.8930767
61.35,491,0.491,35720,-19,-146.153,-15.305,0.0499999999999972,62.9095491
61.4,501,0.501,35702,-18,-138.461,-14.499,0.0500000000000043,62.9845652
61.45,511,0.511,35683,-19,-146.153,-15.305,0.0499999999999972,63.0192242
61.5,521,0.521,35664,-19,-146.153,-15.305,0.0500000000000043,63.069873
61.55,532,0.532,35644,-20,-153.846,-16.11,0.0499999999999972,63.1576385
61.6,542,0.542,35624,-20,-153.846,-16.11,0.0499999999999972,63.1692877
61.65,553,0.553,35603,-21,-161.538,-16.916,0.0500000000000043,63.2488793
61.7,565,0.565,35582,-21,-161.538,-16.916,0.0499999999999972,63.2676471
61.75,576,0.576,35560,-22,-169.23,-17.721,0.0500000000000043,63.3374702
61.8,587,0.587,35537,-23,-176.923,-18.527,0.0499999999999972,63.3617402
61.85,599,0.599,35514,-23,-176.923,-18.527,0.0499999999999972,63.4239859
61.9,610,0.61,35491,-23,-176.923,-18.527,0.0500000000000043,63.4705465
61.95,622,0.622,35467,-24,-184.615,-19.332,0.0499999999999972,63.5179222
62,633,0.633,35442,-25,-192.307,-20.138,0.0500000000000043,63.5973454
62.05,644,0.644,35417,-25,-192.307,-20.138,0.0499999999999972,63.6078563
62.1,655,0.655,35392,-25,-192.307,-20.138,0.0499999999999972,63.6830007
62.15,666,0.666,35365,-27,-207.692,-21.749,0.0500000000000043,63.7179279
62.2,677,0.677,35338,-27,-207.692,-21.749,0.0499999999999972,63.7704274
62.25,688,0.688,35311,-27,-207.692,-21.749,0.0500000000000043,63.8566918
62.3,698,0.698,35284,-27,-207.692,-21.749,0.0499999999999972,63.8698408
62.35,708,0.708,35256,-28,-215.384,-22.555,0.0499999999999972,63.9445676
62.4,717,0.717,35227,-29,-223.076,-23.36,0.0500000000000043,63.9573047
62.45,726,0.726,35198,-29,-223.076,-23.36,0.0499999999999972,64.0313942
62.5,735,0.735,35169,-29,-223.076,-23.36,0.0500000000000043,64.0697617
62.55,743,0.743,35139,-30,-230.769,-24.166,0.0499999999999972,64.1202247
62.6,751,0.751,35109,-30,-230.769,-24.166,0.0499999999999972,64.1608879
62.65,759,0.759,35078,-31,-238.461,-24.971,0.0500000000000043,64.2073876
62.7,765,0.765,35048,-30,-230.769,-24.166,0.0499999999999972,64.2958317
62.75,772,0.772,35016,-32,-246.153,-25.777,0.0500000000000043,64.3197307
62.8,777,0.777,34984,-32,-246.153,-25.777,0.0499999999999972,64.3881159
62.85,782,0.782,34952,-32,-246.153,-25.777,0.0499999999999972,64.4133958
62.9,787,0.787,34920,-32,-246.153,-25.777,0.0500000000000043,64.4781121
62.95,790,0.79,34888,-32,-246.153,-25.777,0.0499999999999972,64.520683
63,794,0.794,34855,-33,-253.846,-26.582,0.0500000000000043,64.5664584
63.05,796,0.796,34823,-32,-246.153,-25.777,0.0499999999999972,64.6131193
63.1,798,0.798,34790,-33,-253.846,-26.582,0.0499999999999972,64.6695245
63.15,799,0.799,34758,-32,-246.153,-25.777,0.0500000000000043,64.7378096
63.2,799,0.799,34724,-34,-261.538,-27.388,0.0499999999999972,64.7634686
63.25,799,0.799,34692,-32,-246.153,-25.777,0.0500000000000043,64.8231232
63.3,798,0.798,34659,-33,-253.846,-26.582,0.0499999999999972,64.8569763
63.35,797,0.797,34626,-33,-253.846,-26.582,0.0499999999999972,64.9097301
63.4,794,0.794,34593,-33,-253.846,-26.582,0.0500000000000043,65.0069294
63.45,791,0.791,34560,-33,-253.846,-26.582,0.0499999999999972,65.0181879
63.5,788,0.788,34527,-33,-253.846,-26.582,0.0500000000000043,65.0980289
63.55,783,0.783,34494,-33,-253.846,-26.582,0.0499999999999972,65.1093407
63.6,779,0.779,34462,-32,-246.153,-25.777,0.0499999999999972,65.1840165
63.65,773,0.773,34430,-32,-246.153,-25.777,0.0500000000000043,65.2179686
63.7,767,0.767,34398,-32,-246.153,-25.777,0.0499999999999972,65.2702092
63.75,760,0.76,34367,-31,-238.461,-24.971,0.0500000000000043,65.3115412
63.8,753,0.753,34336,-31,-238.461,-24.971,0.0499999999999972,65.358018
63.85,745,0.745,34304,-32,-246.153,-25.777,0.0499999999999972,65.4402957
63.9,736,0.736,34274,-30,-230.769,-24.166,0.0500000000000043,65.4593608
63.95,727,0.727,34244,-30,-230.769,-24.166,0.0499999999999972,65.5321521
64,718,0.718,34214,-30,-230.769,-24.166,0.0499999999999972,65.5697258
64.05,708,0.708,34184,-30,-230.769,-24.166,0.0499999999999972,65.6212157
64.1,698,0.698,34156,-28,-215.384,-22.555,0.0500000000000114,65.6609196
64.15,688,0.688,34126,-30,-230.769,-24.166,0.0499999999999972,65.7095548
64.2,677,0.677,34098,-28,-215.384,-22.555,0.0499999999999972,65.7915725
64.25,665,0.665,34070,-28,-215.384,-22.555,0.0499999999999972,65.8180389
64.3,654,0.654,34044,-26,-200,-20.943,0.0499999999999972,65.8774067
64.35,642,0.642,34017,-27,-207.692,-21.749,0.0500000000000114,65.9112219
64.4,631,0.631,33992,-25,-192.307,-20.138,0.0499999999999972,65.9706156
64.45,619,0.619,33966,-26,-200,-20.943,0.0499999999999972,66.0106658
64.5,607,0.607,33941,-25,-192.307,-20.138,0.0499999999999972,66.0570784
64.55,595,0.595,33917,-24,-184.615,-19.332,0.0499999999999972,66.1419932
64.6,583,0.583,33893,-24,-184.615,-19.332,0.0500000000000114,66.1592738
64.65,571,0.571,33870,-23,-176.923,-18.527,0.0499999999999972,66.2297487
64.7,559,0.559,33848,-22,-169.23,-17.721,0.0499999999999972,66.269327
64.75,547,0.547,33825,-23,-176.923,-18.527,0.0499999999999972,66.3204691
64.8,536,0.536,33804,-21,-161.538,-16.916,0.0499999999999972,66.3662789
64.85,524,0.524,33782,-22,-169.23,-17.721,0.0500000000000114,66.4153395
64.9,513,0.513,33762,-20,-153.846,-16.11,0.0499999999999972,66.4977778
64.95,503,0.503,33742,-20,-153.846,-16.11,0.0499999999999972,66.5097389
65,492,0.492,33722,-20,-153.846,-16.11,0.0499999999999972,66.5898652
65.05,482,0.482,33703,-19,-146.153,-15.305,0.0499999999999972,66.6168127
65.1,473,0.473,33684,-19,-146.153,-15.305,0.0500000000000114,66.6793809
65.15,464,0.464,33666,-18,-138.461,-14.499,0.0499999999999972,66.7113098
65.2,455,0.455,33648,-18,-138.461,-14.499,0.0499999999999972,66.7732583
65.25,447,0.447,33631,-17,-130.769,-13.694,0.0499999999999972,66.8103107
65.3,439,0.439,33614,-17,-130.769,-13.694,0.0499999999999972,66.87041
65.35,432,0.432,33598,-16,-123.076,-12.888,0.0500000000000114,66.9574748
65.4,426,0.426,33582,-16,-123.076,-12.888,0.0499999999999972,66.9640602
65.45,420,0.42,33567,-15,-115.384,-12.083,0.0499999999999972,67.0461618
65.5,415,0.415,33551,-16,-123.076,-12.888,0.0499999999999972,67.0593089
65.55,411,0.411,33536,-15,-115.384,-12.083,0.0499999999999972,67.1312796
65.6,407,0.407,33521,-15,-115.384,-12.083,0.0500000000000114,67.1692358
65.65,404,0.404,33506,-15,-115.384,-12.083,0.0499999999999972,67.220406
65.7,402,0.402,33491,-15,-115.384,-12.083,0.0499999999999972,67.2581239
65.75,400,0.4,33477,-14,-107.692,-11.277,0.0499999999999972,67.3116662
65.8,400,0.4,33462,-15,-115.384,-12.083,0.0499999999999972,67.3896199
65.85,400,0.4,33448,-14,-107.692,-11.277,0.0500000000000114,67.409919
65.9,400,0.4,33434,-14,-107.692,-11.277,0.0499999999999972,67.4774516
65.95,402,0.402,33420,-14,-107.692,-11.277,0.0499999999999972,67.5179207
66,404,0.404,33405,-15,-115.384,-12.083,0.0499999999999972,67.5650081
66.05,407,0.407,33390,-15,-115.384,-12.083,0.0499999999999972,67.6100814
66.1,411,0.411,33376,-14,-107.692,-11.277,0.0500000000000114,67.656888
66.15,415,0.415,33360,-16,-123.076,-12.888,0.0499999999999972,67.7414996
66.2,421,0.421,33345,-15,-115.384,-12.083,0.0499999999999972,67.7658032
66.25,426,0.426,33330,-15,-115.384,-12.083,0.0499999999999972,67.8297214
66.3,433,0.433,33314,-16,-123.076,-12.888,0.0499999999999972,67.8636914
66.35,440,0.44,33298,-16,-123.076,-12.888,0.0500000000000114,67.9218673
66.4,448,0.448,33282,-16,-123.076,-12.888,0.0499999999999972,67.9631054
66.45,456,0.456,33264,-18,-138.461,-14.499,0.0499999999999972,68.0151426
66.5,465,0.465,33248,-16,-123.076,-12.888,0.0499999999999972,68.1018296
66.55,475,0.475,33230,-18,-138.461,-14.499,0.0499999999999972,68.1195483
66.6,485,0.485,33212,-18,-138.461,-14.499,0.0500000000000114,68.1895429
66.65,495,0.495,33194,-18,-138.461,-14.499,0.0499999999999972,68.2113732
66.7,506,0.506,33176,-18,-138.461,-14.499,0.0499999999999972,68.2774207
66.75,517,0.517,33157,-19,-146.153,-15.305,0.0499999999999972,68.3095435
66.8,528,0.528,33137,-20,-153.846,-16.11,0.0499999999999972,68.3714706
66.85,540,0.54,33117,-20,-153.846,-16.11,0.0500000000000114,68.454672
66.9,552,0.552,33096,-21,-161.538,-16.916,0.0499999999999972,68.4650902
66.95,565,0.565,33075,-21,-161.538,-16.916,0.0499999999999972,68.5413289
67,577,0.577,33053,-22,-169.23,-17.721,0.0499999999999972,68.5658792
67.05,589,0.589,33031,-22,-169.23,-17.721,0.0499999999999972,68.6276355
67.1,602,0.602,33008,-23,-176.923,-18.527,0.0500000000000114,68.6606693
67.15,614,0.614,32984,-24,-184.615,-19.332,0.0499999999999972,68.7154426
67.2,627,0.627,32960,-24,-184.615,-19.332,0.0499999999999972,68.758581
67.25,639,0.639,32935,-25,-192.307,-20.138,0.0499999999999972,68.8209952
67.3,652,0.652,32910,-25,-192.307,-20.138,0.0499999999999972,68.8902459
67.35,664,0.664,32884,-26,-200,-20.943,0.0500000000000114,68.9163765
67.4,675,0.675,32857,-27,-207.692,-21.749,0.0499999999999972,68.9829707
67.45,687,0.687,32830,-27,-207.692,-21.749,0.0499999999999972,69.0107414
67.5,698,0.698,32802,-28,-215.384,-22.555,0.0499999999999972,69.0705465
67.55,709,0.709,32775,-27,-207.692,-21.749,0.0499999999999972,69.1100333
67.6,719,0.719,32746,-29,-223.076,-23.36,0.0500000000000114,69.1678551
67.65,729,0.729,32717,-29,-223.076,-23.36,0.0499999999999972,69.2496237
67.7,738,0.738,32688,-29,-223.076,-23.36,0.0499999999999972,69.2618374
67.75,747,0.747,32658,-30,-230.769,-24.166,0.0499999999999972,69.3372274
67.8,756,0.756,32628,-30,-230.769,-24.166,0.0499999999999972,69.3701312
67.85,763,0.763,32597,-31,-238.461,-24.971,0.0500000000000114,69.4226848
67.9,770,0.77,32566,-31,-238.461,-24.971,0.0499999999999972,69.4702049
67.95,776,0.776,32534,-32,-246.153,-25.777,0.0499999999999972,69.5160651
68,782,0.782,32502,-32,-246.153,-25.777,0.0499999999999972,69.5969423
68.05,787,0.787,32470,-32,-246.153,-25.777,0.0499999999999972,69.6106596
68.1,791,0.791,32438,-32,-246.153,-25.777,0.0500000000000114,69.6841643
68.15,794,0.794,32405,-33,-253.846,-26.582,0.0499999999999972,69.7199653
68.2,797,0.797,32372,-33,-253.846,-26.582,0.0499999999999972,69.7693734
68.25,798,0.798,32340,-32,-246.153,-25.777,0.0499999999999972,69.8136056
68.3,799,0.799,32307,-33,-253.846,-26.582,0.0500000000000114,69.8660911
